id,tournament_id,round,flight_number,holes,start_time,created_at,gender
42370647-206c-4265-b059-89ee2073afab,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,18,2026-03-30T08:00:00+00:00,2026-03-22T14:21:39.255932+00:00,Boys
ac7b6589-4861-4ee4-8841-a0b69f4b9925,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,2,18,2026-03-30T08:10:00+00:00,2026-03-22T14:21:39.255932+00:00,Girls
6a1c1e58-8672-4914-8a88-ee4c96dee224,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,3,18,2026-03-30T08:20:00+00:00,2026-03-22T14:21:39.255932+00:00,Boys
a1a2eb04-46cd-48b8-913b-26a8ddf1f50f,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,4,18,2026-03-30T08:30:00+00:00,2026-03-22T14:21:39.255932+00:00,Boys
b29fd3a8-83a2-4353-800b-207b933085c1,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,5,18,2026-03-30T08:40:00+00:00,2026-03-22T14:21:39.255932+00:00,Boys
a7b579a1-23e5-485d-bbbe-26a8eef13220,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,6,18,2026-03-30T08:50:00+00:00,2026-03-22T14:21:39.255932+00:00,Girls
6f72f109-baff-43f0-af1e-069fe6a4b099,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,7,18,2026-03-30T09:00:00+00:00,2026-03-22T14:21:39.255932+00:00,Boys
d4683cda-218e-484a-9978-f286cb600236,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,8,18,2026-03-30T09:10:00+00:00,2026-03-22T14:21:39.255932+00:00,Boys
e359f096-5744-4c17-aa03-f06a8c588174,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,9,18,2026-03-30T09:20:00+00:00,2026-03-22T14:21:39.255932+00:00,Boys
c1d404c9-9647-4cff-8d6b-861dbf16a663,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,10,18,2026-03-30T09:30:00+00:00,2026-03-22T14:21:39.255932+00:00,Girls
b23461a6-2234-4ef7-a929-52154bf4c972,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,11,9,2026-03-30T09:40:00+00:00,2026-03-22T14:21:39.255932+00:00,Boys
25aa9f67-4681-4b7a-b22f-baa025a4890b,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,12,9,2026-03-30T09:50:00+00:00,2026-03-22T14:21:39.255932+00:00,Boys
ceb45fbb-3057-4082-8ce2-95a4243bb746,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,13,9,2026-03-30T10:00:00+00:00,2026-03-22T14:21:39.255932+00:00,Boys
8fb6351d-cfe7-4f28-ab56-fc65427e2984,9824dd36-0163-4868-ad15-a7140d6b7502,1,1,9,2026-03-23T09:00:00+00:00,2026-03-22T14:20:24.51528+00:00,Girls
