id,tournament_id,round,flight_number,holes,start_time,created_at,gender
a8d3197e-83a4-4c19-83f5-ab9910c1f421,7716349a-8bb0-46c6-b60c-3594eb7ea60f,2,2,18,2026-03-30T08:10:00+00:00,2026-03-30T16:35:23.037246+00:00,Boys
41c2590e-ea22-44bf-b862-6b8068962a10,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,18,2026-03-30T08:00:00+00:00,2026-03-29T14:17:14.699959+00:00,Boys
db60c7ab-deb7-4ba8-b678-e8f25485e1e8,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,2,18,2026-03-30T08:10:00+00:00,2026-03-29T14:17:14.699959+00:00,Girls
c6b1f95b-4b3e-478f-a9db-e7b169a2c730,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,3,18,2026-03-30T08:20:00+00:00,2026-03-29T14:17:14.699959+00:00,Boys
4b495cdd-e2b8-4cfd-895b-07b474475d94,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,4,18,2026-03-30T08:30:00+00:00,2026-03-29T14:17:14.699959+00:00,Boys
6a5c3f79-dc80-4b86-a744-681088338cf8,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,5,18,2026-03-30T08:40:00+00:00,2026-03-29T14:17:14.699959+00:00,Boys
63a0fed9-f7fb-40ec-9a7d-16fae02f1a9b,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,6,18,2026-03-30T08:50:00+00:00,2026-03-29T14:17:14.699959+00:00,Girls
2761004b-173b-4c68-b8c8-e99fe1fcabd4,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,7,18,2026-03-30T09:00:00+00:00,2026-03-29T14:17:14.699959+00:00,Boys
df54cb60-0b8e-4a38-adc6-64ba89338295,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,8,18,2026-03-30T09:10:00+00:00,2026-03-29T14:17:14.699959+00:00,Boys
9e08d8fc-b9b3-4125-954d-0945bf093b1c,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,9,18,2026-03-30T09:20:00+00:00,2026-03-29T14:17:14.699959+00:00,Boys
