id,tournament_id,round,flight_number,holes,start_time,created_at,gender
5d331f3e-4a26-4b87-872b-264b75dded46,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,18,2026-03-30T08:00:00+00:00,2026-03-12T16:45:36.315584+00:00,Boys
2eef8d2a-0c8f-466f-9649-1ee3b885bd12,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,2,18,2026-03-30T08:10:00+00:00,2026-03-12T16:45:36.315584+00:00,Girls
a0208eee-6e95-408f-84f2-11cb149c701a,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,3,18,2026-03-30T08:20:00+00:00,2026-03-12T16:45:36.315584+00:00,Boys
f8ed78e7-b61e-4ac3-9a64-7a1446a7fdff,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,4,18,2026-03-30T08:30:00+00:00,2026-03-12T16:45:36.315584+00:00,Boys
aad9cd52-c1d1-4c51-b2f6-af45d682efbb,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,5,18,2026-03-30T08:40:00+00:00,2026-03-12T16:45:36.315584+00:00,Boys
c9f09cdb-a39e-4a2a-8164-1bad237f50ba,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,6,18,2026-03-30T08:50:00+00:00,2026-03-12T16:45:36.315584+00:00,Boys
272753d0-9e95-49dc-b702-fa9281714a10,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,7,18,2026-03-30T09:00:00+00:00,2026-03-12T16:45:36.315584+00:00,Boys
5c129eb2-ad4c-45a4-9f3a-87140203daaf,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,8,18,2026-03-30T09:10:00+00:00,2026-03-12T16:45:36.315584+00:00,Boys
9cadf019-d671-48d5-a644-240eac2e0587,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,9,9,2026-03-30T09:20:00+00:00,2026-03-12T16:45:36.315584+00:00,Boys
51357902-8079-4a84-b22b-47548d879fae,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,10,9,2026-03-30T09:30:00+00:00,2026-03-12T16:45:36.315584+00:00,Boys
fa4c8ac9-0c5e-48f9-a546-d47dfc1f5ffa,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,11,9,2026-03-30T09:40:00+00:00,2026-03-12T16:45:36.315584+00:00,Girls
05c87523-f5fe-410e-a2d3-12246feb371d,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,12,9,2026-03-30T09:50:00+00:00,2026-03-12T16:45:36.315584+00:00,Boys
