id,tournament_id,round,flight_number,holes,start_time,created_at,gender
e53dffb3-c564-4688-a3ee-de52b6294b11,9824dd36-0163-4868-ad15-a7140d6b7502,1,1,9,2026-03-23T09:00:00+00:00,2026-03-23T11:43:52.602512+00:00,Girls
077fcedc-e654-425b-be20-0f5b1069d311,d4a92ae2-6ecd-4043-8b5a-82414c597036,1,1,18,,2026-03-23T16:55:09.994272+00:00,Boys
274fb1ae-a1a8-431c-acb2-2d772286adb5,d4a92ae2-6ecd-4043-8b5a-82414c597036,1,2,18,,2026-03-23T16:55:09.994272+00:00,Girls
fa627b6c-dde3-46de-89c7-deb35063c5cc,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,18,2026-03-30T08:00:00+00:00,2026-03-23T17:02:59.787056+00:00,Boys
9ceea1f6-8a97-42ce-84ca-189fddc95634,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,2,18,2026-03-30T08:10:00+00:00,2026-03-23T17:02:59.787056+00:00,Girls
d482b409-9028-4e29-86a9-4ecaa22d8547,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,3,18,2026-03-30T08:20:00+00:00,2026-03-23T17:02:59.787056+00:00,Boys
d4a80b2b-e3da-4cb7-bdd2-f22900348379,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,4,18,2026-03-30T08:30:00+00:00,2026-03-23T17:02:59.787056+00:00,Boys
a920503f-bcfc-4330-b328-defbac987cc2,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,5,18,2026-03-30T08:40:00+00:00,2026-03-23T17:02:59.787056+00:00,Boys
c9e6b66f-ce59-4e40-a8f3-e930040b9d75,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,6,18,2026-03-30T08:50:00+00:00,2026-03-23T17:02:59.787056+00:00,Girls
3511e42c-450e-4906-acbb-fbfad3fc5d73,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,7,18,2026-03-30T09:00:00+00:00,2026-03-23T17:02:59.787056+00:00,Boys
9ecc6316-28cd-4484-aa6d-0ebcbbb00111,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,8,18,2026-03-30T09:10:00+00:00,2026-03-23T17:02:59.787056+00:00,Boys
b61fa164-03ca-46b9-acad-e22c605893ca,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,9,18,2026-03-30T09:20:00+00:00,2026-03-23T17:02:59.787056+00:00,Boys
69d124e2-a7e3-42b0-9671-b8a22e2f1d9f,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,10,18,2026-03-30T09:30:00+00:00,2026-03-23T17:02:59.787056+00:00,Girls
64ac010b-2353-4c36-86cd-31bcb4f02f8e,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,11,9,2026-03-30T09:40:00+00:00,2026-03-23T17:02:59.787056+00:00,Boys
a9c7a9ce-90c1-479f-9745-9998fcff666a,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,12,9,2026-03-30T09:50:00+00:00,2026-03-23T17:02:59.787056+00:00,Boys
d9912389-d060-4ee7-a902-5309db8cffaf,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,13,9,2026-03-30T10:00:00+00:00,2026-03-23T17:02:59.787056+00:00,Boys
77c0dc09-793f-492b-a7f8-4939d40b501b,d4a92ae2-6ecd-4043-8b5a-82414c597036,1,3,18,,2026-03-23T16:55:09.994272+00:00,Boys
bc58477c-82ed-4d74-95d6-7524ec80b82e,d4a92ae2-6ecd-4043-8b5a-82414c597036,1,4,9,,2026-03-23T16:55:09.994272+00:00,Boys
