id,tournament_id,round,flight_number,holes,start_time,created_at,gender
d0e73a98-3914-4981-9dfb-4ee3e63df327,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,18,2026-03-30T08:00:00+00:00,2026-03-17T07:46:31.648443+00:00,Boys
46fb275e-b17a-43d3-9b6a-e91e7c96906b,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,2,18,2026-03-30T08:10:00+00:00,2026-03-17T07:46:31.648443+00:00,Girls
124df148-e08d-4e40-92b0-9216ef0fc13e,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,3,18,2026-03-30T08:20:00+00:00,2026-03-17T07:46:31.648443+00:00,Boys
b0304a7d-9af4-4b2d-afa9-2c23f56ec532,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,4,18,2026-03-30T08:30:00+00:00,2026-03-17T07:46:31.648443+00:00,Boys
a287c2e5-3f78-4b37-951d-4d7224b300a2,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,5,18,2026-03-30T08:40:00+00:00,2026-03-17T07:46:31.648443+00:00,Boys
e52be89c-a341-4094-a8f9-ffa707579c70,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,6,18,2026-03-30T08:50:00+00:00,2026-03-17T07:46:31.648443+00:00,Boys
136d9f64-1ba3-49f9-b90d-1de3908125aa,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,7,18,2026-03-30T09:00:00+00:00,2026-03-17T07:46:31.648443+00:00,Girls
92b0da63-4b20-4796-b108-f144a0503f65,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,8,18,2026-03-30T09:10:00+00:00,2026-03-17T07:46:31.648443+00:00,Boys
bd0d37af-58f1-46e4-9622-897ef19353e1,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,9,18,2026-03-30T09:20:00+00:00,2026-03-17T07:46:31.648443+00:00,Boys
ec3b72e2-ef42-456a-b6a8-ddbf8fc0d007,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,10,9,2026-03-30T09:30:00+00:00,2026-03-17T07:46:31.648443+00:00,Boys
e45f291c-4b4e-4d58-ae57-dd31f11f72dd,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,11,9,2026-03-30T09:40:00+00:00,2026-03-17T07:46:31.648443+00:00,Boys
93d92a66-20a3-4d87-8f7e-6a490c37f1c5,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,12,9,2026-03-30T09:50:00+00:00,2026-03-17T07:46:31.648443+00:00,Girls
0b635053-900c-497f-87dd-a67e5f8c330e,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,13,9,2026-03-30T10:00:00+00:00,2026-03-17T07:46:31.648443+00:00,Boys
