id,tournament_id,round,flight_number,holes,start_time,created_at,gender
273878fb-cb7b-4fe9-b542-9be241a1a680,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,18,2026-03-30T08:00:00+00:00,2026-03-12T16:31:55.060266+00:00,Boys
055c4b49-ed88-48c1-8348-7b3c75234604,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,2,18,2026-03-30T08:10:00+00:00,2026-03-12T16:31:55.060266+00:00,Girls
72a2599d-b8bb-43b9-b468-277e1c2f9e0b,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,3,18,2026-03-30T08:20:00+00:00,2026-03-12T16:31:55.060266+00:00,Boys
fd1beb6f-f3d4-4202-926f-d4ba7637fb68,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,4,18,2026-03-30T08:30:00+00:00,2026-03-12T16:31:55.060266+00:00,Boys
c77d9715-40a6-468b-8010-e16f2367fdfb,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,5,18,2026-03-30T08:40:00+00:00,2026-03-12T16:31:55.060266+00:00,Boys
b8440651-8976-4221-9ccd-0b0663476cf0,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,6,18,2026-03-30T08:50:00+00:00,2026-03-12T16:31:55.060266+00:00,Boys
33643a1d-bf1e-44f3-8633-e955cba3e368,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,7,18,2026-03-30T09:00:00+00:00,2026-03-12T16:31:55.060266+00:00,Boys
24564661-0bbc-4366-b4a5-e33b3de74820,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,8,18,2026-03-30T09:10:00+00:00,2026-03-12T16:31:55.060266+00:00,Boys
262fcfb4-b363-4f5f-ab48-35f2b5375006,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,9,9,2026-03-30T09:20:00+00:00,2026-03-12T16:31:55.060266+00:00,Boys
0f6c070c-bb92-481c-a60f-81070b14b74e,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,10,9,2026-03-30T09:30:00+00:00,2026-03-12T16:31:55.060266+00:00,Boys
29af14b4-cffe-47d8-83c1-fcd0e11a68c9,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,11,9,2026-03-30T09:40:00+00:00,2026-03-12T16:31:55.060266+00:00,Girls
492a114d-10f9-411e-980b-ad42cebd76c5,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,12,9,2026-03-30T09:50:00+00:00,2026-03-12T16:31:55.060266+00:00,Boys
