id,tournament_id,round,flight_number,holes,start_time,created_at,gender
e53dffb3-c564-4688-a3ee-de52b6294b11,9824dd36-0163-4868-ad15-a7140d6b7502,1,1,9,2026-03-23T09:00:00+00:00,2026-03-23T11:43:52.602512+00:00,Girls
01e2b9ff-76ed-4a3d-95a1-2201f91a0a87,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,18,2026-03-30T08:00:00+00:00,2026-03-25T21:40:36.581615+00:00,Boys
2dbc1a79-53f2-4258-b1cc-a0c58df6db3f,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,2,18,2026-03-30T08:10:00+00:00,2026-03-25T21:40:36.581615+00:00,Girls
31bc820e-9ba2-48c2-98b6-c53e9204e7f8,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,3,18,2026-03-30T08:20:00+00:00,2026-03-25T21:40:36.581615+00:00,Boys
728598a4-18a9-4604-975a-882ba92fbce5,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,4,18,2026-03-30T08:30:00+00:00,2026-03-25T21:40:36.581615+00:00,Boys
91acbf07-6111-46a0-85d3-179f95ba5965,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,5,18,2026-03-30T08:40:00+00:00,2026-03-25T21:40:36.581615+00:00,Boys
0f6d91b1-e956-45ee-80fc-811a908d645a,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,6,18,2026-03-30T08:50:00+00:00,2026-03-25T21:40:36.581615+00:00,Girls
628a38fc-ac7f-4a28-b54b-9a68cb56bd14,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,7,18,2026-03-30T09:00:00+00:00,2026-03-25T21:40:36.581615+00:00,Boys
947c3ce6-06a9-46d4-9c0b-321bad9acbfe,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,8,18,2026-03-30T09:10:00+00:00,2026-03-25T21:40:36.581615+00:00,Boys
842a75de-1c0a-43eb-a5d8-617e3274358e,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,9,18,2026-03-30T09:20:00+00:00,2026-03-25T21:40:36.581615+00:00,Boys
0f0f971c-148c-4968-b522-4816f031e6ae,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,10,18,2026-03-30T09:30:00+00:00,2026-03-25T21:40:36.581615+00:00,Boys
53c52f8d-bff4-49b1-b35c-409d06e45686,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,11,18,2026-03-30T09:40:00+00:00,2026-03-25T21:40:36.581615+00:00,Girls
61a1f5e0-89db-4329-8eed-7da59af6c1e2,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,12,9,2026-03-30T09:50:00+00:00,2026-03-25T21:40:36.581615+00:00,Boys
a4624430-edd8-40d8-9cff-6b74e371b19d,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,13,9,2026-03-30T10:00:00+00:00,2026-03-25T21:40:36.581615+00:00,Boys
a622b5cd-c6a9-431c-ac27-2543c4d65cfb,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,14,9,2026-03-30T10:10:00+00:00,2026-03-25T21:40:36.581615+00:00,Boys
be1b03ea-43fc-4e3f-b36b-c8dc69078ce4,d4a92ae2-6ecd-4043-8b5a-82414c597036,1,1,18,,2026-03-23T17:06:15.104879+00:00,Boys
34152061-2532-4567-8d6c-45fc76f43027,d4a92ae2-6ecd-4043-8b5a-82414c597036,1,2,18,,2026-03-23T17:06:15.104879+00:00,Girls
42ee91df-77a1-492d-98ed-3bfd075ad323,d4a92ae2-6ecd-4043-8b5a-82414c597036,1,3,18,,2026-03-23T17:06:15.104879+00:00,Boys
a0b687dc-9992-4d62-a741-228c0eb546f9,d4a92ae2-6ecd-4043-8b5a-82414c597036,1,4,9,,2026-03-23T17:06:15.104879+00:00,Boys
