id,tournament_id,round,flight_number,holes,start_time,created_at,gender
167d7897-aabc-475b-9772-c9bbe72866ed,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,18,2026-03-30T08:00:00+00:00,2026-03-23T11:34:57.595948+00:00,Boys
b32a3190-ead1-4098-8763-80ae2f2bb328,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,2,18,2026-03-30T08:10:00+00:00,2026-03-23T11:34:57.595948+00:00,Girls
de339f25-050a-4aa9-bf7a-3929e11c67bd,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,3,18,2026-03-30T08:20:00+00:00,2026-03-23T11:34:57.595948+00:00,Boys
af61578e-e5b0-4dd6-8ad5-adf626124284,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,4,18,2026-03-30T08:30:00+00:00,2026-03-23T11:34:57.595948+00:00,Boys
d63b8e9f-39fd-45b9-9204-018e7b13d833,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,5,18,2026-03-30T08:40:00+00:00,2026-03-23T11:34:57.595948+00:00,Boys
8db592b4-5eb9-49d0-a577-363f997c80b1,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,6,18,2026-03-30T08:50:00+00:00,2026-03-23T11:34:57.595948+00:00,Girls
721182ea-c89b-4429-8b3c-0ed68b64febf,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,7,18,2026-03-30T09:00:00+00:00,2026-03-23T11:34:57.595948+00:00,Boys
ff631945-4b65-4a3c-8cce-4d31c765e2b0,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,8,18,2026-03-30T09:10:00+00:00,2026-03-23T11:34:57.595948+00:00,Boys
794076fc-2b99-4043-a4c6-392b15feb4e1,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,9,18,2026-03-30T09:20:00+00:00,2026-03-23T11:34:57.595948+00:00,Boys
6ffe831f-bb38-40f1-a728-2df8dd17511c,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,10,18,2026-03-30T09:30:00+00:00,2026-03-23T11:34:57.595948+00:00,Girls
6a482083-7879-4964-afe6-8ce0948fd03b,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,11,9,2026-03-30T09:40:00+00:00,2026-03-23T11:34:57.595948+00:00,Boys
e25036c6-ece6-48fc-a5c6-0933761c80f0,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,12,9,2026-03-30T09:50:00+00:00,2026-03-23T11:34:57.595948+00:00,Boys
e4c94f27-9fb2-427d-9e96-e7745ade5629,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,13,9,2026-03-30T10:00:00+00:00,2026-03-23T11:34:57.595948+00:00,Boys
ca3395a0-5344-488b-a97c-bd7357635a11,9824dd36-0163-4868-ad15-a7140d6b7502,1,1,9,2026-03-23T09:00:00+00:00,2026-03-23T11:31:01.568868+00:00,Girls
