id,tournament_id,round,hole_number,entered_by,for_registration_id,strokes,rule_ball,rule_note,created_at,updated_at
a3ff337f-7b5f-475d-9a64-a8acb8a5fda8,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,2cc9e7cd-f36e-4f27-ac2e-6959eecef670,2cc9e7cd-f36e-4f27-ac2e-6959eecef670,5,false,,2026-03-28T11:24:24.507649+00:00,2026-03-28T11:24:24.507649+00:00
6192bb0b-5e2f-4b8e-8a51-343bb599e417,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,2cc9e7cd-f36e-4f27-ac2e-6959eecef670,db214db6-5b8c-432b-a14b-322a17f0f720,5,false,,2026-03-28T11:24:24.939874+00:00,2026-03-28T11:24:24.939874+00:00
9c2b6a30-d102-4b46-85bc-0c565eb36a1a,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,707a8d7f-48c8-4aa2-ba77-a822a334b283,707a8d7f-48c8-4aa2-ba77-a822a334b283,6,false,,2026-03-30T09:05:20.639696+00:00,2026-03-30T09:05:20.639696+00:00
819fee5b-cbac-4a99-aee4-8ec51818c94c,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,707a8d7f-48c8-4aa2-ba77-a822a334b283,4d134271-956f-42fd-95ea-0a6b725123e6,6,false,,2026-03-30T09:05:21.062484+00:00,2026-03-30T09:05:21.062484+00:00
05f66860-1031-4a88-98cf-71ea2921a8d1,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,47b6392b-6476-4a2b-897e-2347b126ab86,47b6392b-6476-4a2b-897e-2347b126ab86,5,false,,2026-03-30T08:26:05.416954+00:00,2026-03-30T08:26:10.391406+00:00
6e866807-e118-4460-b621-8b08ceec0987,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,c0fb8d2a-417b-4d68-918c-fc6d0b9b032c,c0fb8d2a-417b-4d68-918c-fc6d0b9b032c,6,false,,2026-03-30T09:13:05.556241+00:00,2026-03-30T09:13:05.556241+00:00
39d11984-bd5b-4bcf-9380-97c7b4a7389b,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,c0fb8d2a-417b-4d68-918c-fc6d0b9b032c,5d110f0c-2f85-4f21-bfea-d8a96880f0f4,5,false,,2026-03-30T09:13:05.893087+00:00,2026-03-30T09:13:05.893087+00:00
00fd0178-4af4-46df-821d-8a0daa805052,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,07cfbc31-606f-4838-ba17-578e0720215d,07cfbc31-606f-4838-ba17-578e0720215d,5,false,,2026-03-30T08:28:12.542216+00:00,2026-03-30T08:28:19.264427+00:00
1587c8f4-082d-42fa-b176-b97539e4e6d7,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,7c4671ff-76ee-4a70-b912-6aa7354774ee,7c4671ff-76ee-4a70-b912-6aa7354774ee,5,false,,2026-03-30T08:29:15.116746+00:00,2026-03-30T08:29:15.445695+00:00
a71252ae-450c-428f-ae29-0719c316d103,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,e1cc61b9-4c31-4d8e-8bee-b567ce5cca28,e1cc61b9-4c31-4d8e-8bee-b567ce5cca28,5,false,,2026-03-30T08:30:19.885086+00:00,2026-03-30T08:30:20.188331+00:00
3f44966f-1bbf-46de-a442-e3f4cf380cde,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,5d110f0c-2f85-4f21-bfea-d8a96880f0f4,5d110f0c-2f85-4f21-bfea-d8a96880f0f4,5,false,,2026-03-30T09:12:42.336639+00:00,2026-03-30T09:13:07.91023+00:00
24f88e89-8cb7-4c73-aff3-48ff2e3ce00c,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,5d110f0c-2f85-4f21-bfea-d8a96880f0f4,c0fb8d2a-417b-4d68-918c-fc6d0b9b032c,6,false,,2026-03-30T09:12:42.671256+00:00,2026-03-30T09:13:08.213625+00:00
e611659b-8e43-46d8-9abb-3a86f132cac6,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,fdd25cd4-90fe-4002-b08b-95ff807080ba,fdd25cd4-90fe-4002-b08b-95ff807080ba,7,false,,2026-03-30T08:44:23.380752+00:00,2026-03-30T08:44:34.474457+00:00
d51e3b69-9414-4709-8cd6-b9e85f0a1f45,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,fdd25cd4-90fe-4002-b08b-95ff807080ba,639dca59-1a8d-409a-82c6-584dbb5f34e9,5,false,,2026-03-30T08:44:23.735787+00:00,2026-03-30T08:44:34.859838+00:00
61c2e1c8-9b35-4161-9954-58b712ea11d4,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,4d134271-956f-42fd-95ea-0a6b725123e6,4d134271-956f-42fd-95ea-0a6b725123e6,6,false,,2026-03-30T09:06:12.901647+00:00,2026-03-30T09:06:12.901647+00:00
1bccae1b-4b5c-4aed-88e4-718b0cca2574,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,4d134271-956f-42fd-95ea-0a6b725123e6,19b44c8b-f73c-464f-a197-236cf91f225b,5,false,,2026-03-30T09:06:13.204828+00:00,2026-03-30T09:06:13.204828+00:00
85a8866d-2e67-49e9-9499-10592a5711d8,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,19b44c8b-f73c-464f-a197-236cf91f225b,19b44c8b-f73c-464f-a197-236cf91f225b,5,false,,2026-03-30T09:03:38.222857+00:00,2026-03-30T09:06:22.080072+00:00
b10bf92d-819d-493a-a223-f0f7902341ab,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,2,e1cc61b9-4c31-4d8e-8bee-b567ce5cca28,e1cc61b9-4c31-4d8e-8bee-b567ce5cca28,3,false,,2026-03-30T08:45:07.205316+00:00,2026-03-30T08:46:07.37971+00:00
94b6b585-358e-4046-b65c-4abd0459e5bc,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,2,e1cc61b9-4c31-4d8e-8bee-b567ce5cca28,07cfbc31-606f-4838-ba17-578e0720215d,5,false,,2026-03-30T08:45:07.523944+00:00,2026-03-30T08:46:07.842526+00:00
6cb2a4d1-0bc0-4227-8b38-b29abec2b1c7,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,2,07cfbc31-606f-4838-ba17-578e0720215d,07cfbc31-606f-4838-ba17-578e0720215d,5,false,,2026-03-30T08:46:45.577698+00:00,2026-03-30T08:46:45.911726+00:00
b1a4a650-530d-4571-8ea6-ee2db867411e,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,3b88eb10-8515-40d0-8108-a94529c534cd,3b88eb10-8515-40d0-8108-a94529c534cd,4,false,,2026-03-30T08:30:37.251563+00:00,2026-03-30T08:47:12.975933+00:00
bf3ab91d-5b53-4ed5-8855-1c2eab4813a2,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,3b88eb10-8515-40d0-8108-a94529c534cd,e1cc61b9-4c31-4d8e-8bee-b567ce5cca28,5,false,,2026-03-30T08:30:37.548145+00:00,2026-03-30T08:47:13.310854+00:00
d4c9ce02-3223-4521-a8f3-598b0cedcce4,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,2,3b88eb10-8515-40d0-8108-a94529c534cd,3b88eb10-8515-40d0-8108-a94529c534cd,4,false,,2026-03-30T08:47:25.774762+00:00,2026-03-30T08:47:25.774762+00:00
83272750-e27b-4c5a-926b-b8f89638ac80,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,2,3b88eb10-8515-40d0-8108-a94529c534cd,e1cc61b9-4c31-4d8e-8bee-b567ce5cca28,3,false,,2026-03-30T08:47:26.10644+00:00,2026-03-30T08:47:26.10644+00:00
c1303e87-a0f1-4125-944d-bc9d062a8875,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,1,b0f8374f-c18d-481e-852b-dfa6aa011ac8,b0f8374f-c18d-481e-852b-dfa6aa011ac8,6,false,,2026-03-30T08:51:43.068486+00:00,2026-03-30T08:51:46.968888+00:00
